_id,Name,Name2,email,Online,FAX,Telephone,Telephone2,Address,City,State,ZIP,Notes,LastUpdated
687c10f5e7e9fed8c4bd82d1,BAXTER CREDIT UNION,ISAOA,,,847-522-4993,800-388-7000,,PO Box 144,Houghton,Mi,18619,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd82df,BMW FINANCIAL SERVICES,"PO Box 8002Hilliard, OH 43026",,,,,,,,,,Loss Payee,2020-01-01 0:00
687c10f5e7e9fed8c4bd82ea,BUSEY BANK,"ISAOA, ISAOA",,,217-326-5282,800-672-8739,,"P.O. BOX 17310, PO Box 17310",URBANA,IL,61803-7310,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd82f0,"CALIBER HOME LOANS, INC.",ISAOA / ATIMA,,,937-525-4120,866-825-9268,866-825-9268,P.O. BOX 7731,SPRINGFIELD,OH,45501-7731,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd82f3,CAPITAL CITY BANK,ISAOA,,,850-402-7969,800-245-7194,,P.O. BOX 900,TALLAHASSEE,FL,32303-0900,,2020-01-01 0:00
687c10f5e7e9fed8c4bd8305,CENTRAL MORTGAGE COMPANY,,,,501-716-5494,800-366-2132,,801 JOHN BARROW RD STE 1,LITTLE ROCK,AR,72205,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8315,CIT BANK NA,ISAOA/ATIMA,,,,800-343-5756,,PO Box 100511,FLORENCE,SC,29502,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8317,CITADEL SERVICING CORPORATION DBA ACRA LENDING ,ISAOA / ATIMA,insurancedepartment@ihaveinsurance.com,https://ihaveinsurance.com/citadelservicing,949-771-1683,888-800-7661,,PO BOX 29411 ,Phoenix,AZ,85038-9411,Mortgagee,2025-09-08 10:09
687c10f5e7e9fed8c4bd832d,CNL BANK,ISAOA / ATIMA,,,,904-899-8000,,P.O. BOX 4971,ORLANDO,FL,32802,,2020-01-01 0:00
687c10f5e7e9fed8c4bd835c,EQUIFIRST CORPORATION,ISAOA/ATIMA,,,,,,PO Box 11893,Jacksonville,FL,32239,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8370,FIFTH THIRD BANK NA,ISAOA ATIMA,,https://www.expressinsuranceinfo.com/3142240,888-276-6583,1-800-473-6934,,PO BOX 391197,SOLON,OH,44139-8197,,2020-01-01 0:00
687c10f5e7e9fed8c4bd8379,FIRST COMMERCIAL BANK OF TAMPA BAY,ISAOA,,,813-282-1208,813-287-0500,,4600 WEST KENNEDY BLVD.,TAMPA,FL,33609,,2020-01-01 0:00
687c10f5e7e9fed8c4bd838a,FIRST PREFERRED MORTGAGE CO.,ISAOA,,,810-982-9949,800-700-5896,,800 MICHIGAN STREET,PORT HURON,MI,48060,,2020-01-01 0:00
687c10f5e7e9fed8c4bd838d,FIRST STATE BANK OF ARCADIA,ISAOA,,,863-494-1554,863-494-2220,,400 N. BREVARD AVENUE,ARCADIA,FL,34266,,2020-01-01 0:00
687c10f5e7e9fed8c4bd8399,FLORIDA HOUSING FINANCE CORPORATION,,,,850-488-9809,850-488-4198,,"227 NORTH BRONOUGH STREET, SUITE 5000",TALLAHASSEE,FL,32301,,2020-01-01 0:00
687c10f5e7e9fed8c4bd83a6,GMAC MORTGAGE CORPORATION,ISAOA/ATIMA,,,866-336-9021,800-256-9962,,P.O. Box 57003,Irvine,CA,92619-7003,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd83c6,HOME POINT FINANCIAL CORPORATION,"ISAOA/ATIMA, ISAOA/ATIMA",insurancedepartment@ihaveinsurance.com,https://www.ihaveinsurance.com/homepoint,248-878-2440,833-811-3064,,PO BOX 5017,Troy,MI,48007,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd83cb,HOMEPLUS MORTGAGE,,,,609-538-4005,866-858-0118,,,,,,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd83d2,HSBC AUTO FINANCE,"PO Box 3075Coraopolis, PA 15108",,,,,,,,,,Loss Payee,2020-01-01 0:00
687c10f5e7e9fed8c4bd83ec,"JLM DIRECT FUNDING, LTD",ISAOA/ATIMA,,,,,,9235 Katy Freeway #160,Houston,TX,77024,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd83f3,"LAKEVIEW LOAN SERVICING, LLC C/O LOANCARE LLC",ISAOA ATIMA,,https://mycoverageinfo.com/agent,843-413-7127,866-822-0890,,PO Box 202049,Florence,SC,29502,"https://lakeview.com/contact-us/<br>Lakeview no es un mortgage, es un Servicer para  Loancare, M&TBank, flagstar, mr cooper, y ServiceMac. Debe averiguar cual es el Mortgage y enviar la poliza al Mortgage, no a Lakeview., Mortgagee",2025-07-14 9:04
687c10f5e7e9fed8c4bd83fb,LIBERTY HOME EQUITY SOLUTIONS,ISAOA,,,,866-654-0020,,"10951 WHITE ROCK ROAD, SUITE 200",RANCHO CORDOVA,CA,95671,,2020-01-01 0:00
687c10f5e7e9fed8c4bd8426,"MORTGAGE LENDER NETWORK, USA",ISAOA/ATIMA,,,,,,"213 Court St., 3rd Flood",Middletown,CT,6457,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd842d,MOUNTAIN WEST FINANCIAL INC,,,,,,,PO BOX 202028,FLORENCE,SC,29502,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8436,NATIONSTAR MORTGAGE LLC,ISAOA,mrcooper@mycoverageinfo.com,https://www.mycoverageinfo.com/mrcooper,800-687-4729,866-825-9267,,P.O. BOX 7729,SPRINGFIELD,OH,45501-7729,,2020-01-01 0:00
687c10f5e7e9fed8c4bd8438,"NATIONSTAR MORTGAGE, LLC, ISAOA/ATIMA ATTN: CUSTOMER SERVICE","PO Box 7729Springfield, OH 45501",,,,,,866-825-9267,,,,Loss Payee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8442,NEW DAY FINANCIAL LLC,ISAOA ATIMA,,https://www.newdayusa.com/,855-993-1716,,,PO BOX 29411\n,PHOENIX,AZ,85038-9411,,2020-01-01 0:00
687c10f5e7e9fed8c4bd8444,NEW PENN FINANCIAL,ISAOA/ATIMA,,,248-878-2370,888-673-5521,,PO BOX 7050,Troy,,,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8458,"OCWEN LOAN SERVICING, LLC","ISAOA, ISAOA / ATIMA, ISAOA / ATIMA",,,866-807-1814,866-317-7661,800-256-9962,"P.O. BOX 659826, P.O. BOX 6723, P.O. BOX 4025",SAN ANTONIO,TX,78265-9126,,2020-01-01 0:00
687c10f5e7e9fed8c4bd8461,PACIFIC UNION FINANCIAL LLC,ISAOA/ATIMA,PacificTeam@pfic.com,,877-926-5130,855-211-9698,,PO BOX 7071,TROY,MI,48007-7071,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8462,"PACIFIC UNION FINANCIAL, LLC ",ISAOA,,,248-8782420,877-348-4000,,P.O. BOX 7071,TROY,MI,48007-7071,877-9265130,2020-01-01 0:00
687c10f5e7e9fed8c4bd827e,21 MORTGAGE CORP,,21stinsurancetracking@21stmortgage.com,,866-761-2100,866-727-4819,,PO BOX 477,Knoxville,TN,37901,Mortgagee test,2020-01-01 0:00
687c10f5e7e9fed8c4bd8283,"ABN AMRO MORTGAGE GROUP, INC",ISAOA/ATIMA,,,,800-783-8900,,PO Box 57068,Irvine,CA,92619-7068,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8294,AMERICA'S SERVICING COMPANY,ISAOA / ATIMA,,,937-525-4100,800-842-7654,866-310-1387,P.O. BOX 5106,SPRINGFIELD,OH,45501-5106,,2020-01-01 0:00
687c10f5e7e9fed8c4bd829a,AMERICAN HOME MORTGAGE SERVICES,,,,,800-648-9605,,,,,,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd82ab,AMTRUST BANK,ISAOA,,,,,,P.O. BOX 8326,SPRINGFIELD,OH,45501-8326,,2020-01-01 0:00
687c10f5e7e9fed8c4bd82b1,ARIZONA CENTRAL CREDIT UNION,"PO Box 2727Sioux City, IA 51106",docsend@fmq.alliedsolutions.net,,,,,,,,,Loss Payee,2020-01-01 0:00
687c10f5e7e9fed8c4bd82bf,BANC OF CALIFORNIA N A,,,,,,,PO BOX 961292,FORT WORTH,TX,76161,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd82d3,BAYVIEW LOAN SERVICING LLC,,,,248-824-7960,877-826-4419,,PO BOX 5933,TROY,MI,48007,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd82da,BENEFICIAL FINANCE MTG CORP,ISAOA,,,,877-831-2510,,PO Box 48200,Doraville,GA,30362-1200,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd82e5,BRIGHT STAR CREDIT UNION,INSURANCE SERVICE CENTER,,,972-713-6025,888-764-4265,,P.O. BOX 8966,FT. LAUDERDALE,FL,33310-8966,,2020-01-01 0:00
687c10f5e7e9fed8c4bd8301,"CENTER STATE BANK OF FLORIDA, N.A.",ISAOA,,,904-470-2350,888-607-3469,,P.O. BOX 11893,JACKSONVILLE,FL,32239,,2020-01-01 0:00
687c10f5e7e9fed8c4bd8309,CHAMPION MORTGAGE,"ISAOA, ISAOA",,,866-574-3980,866-871-2412,866-646-0433,"P.O. BOX 39457, PO Box 692399",SOLON,OH,44139,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd830b,CHARTER ONE MORTGAGE CORP,ISAOA/ATIMA,,,804-627-5767,800-234-6002,,PO Box 5204,Glen Allen,VA,3058-,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd831e,CITIZENS BANK N.A.,ISAOA/ATIMA,,https://mycoverageinfo.com/citizensone,843-413-2008,866-826-4904,,P.O. Box 202060,Florence,SC,29502-2060,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8324,CITIZENS SAVINGS BANK,ISAOA,,,309-661-0606,309-661-8700,,PO Box 1207,Bloomington,IL,60127-1207,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8336,COMMUNITY EDUCATORS CREDIT UNION,ISAOA,,,321-639-1528,321-690-2328,,P.O. BOX 565003,ROCKLEDGE,FL,32956-9926,,2020-01-01 0:00
687c10f5e7e9fed8c4bd8339,COMPASS BANK,,,,877-869-5186,800-432-1465,,PO BOX 830953,BIRMINGHAM,AL,35283,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8344,CYPRUS CU,"PO Box 692378San Antonio, TX 78269-2378",,,,866-218-1326,,866-581-3850,,,,Loss Payee,2020-01-01 0:00
687c10f5e7e9fed8c4bd834c,"DITECH FINANCIAL, LLC ",IAOA,,,305-964-2705,800-643-0202,1800-869-4002,P.O. BOX 979282,MIAMI,FL,33197-9282,,2020-01-01 0:00
687c10f5e7e9fed8c4bd8366,FAIRWAY INDEPENDENT MORTGAGE,ISAOA/ATIMA,servicing@fairwaymc.com,See Notes,843-413-7133,800-201-7544,,,,,,Mortgagee<br>https://www.fairway.com/payment-information,2025-06-25 0:00
687c10f5e7e9fed8c4bd8377,FIRST BANK FLORIDA,ISAOA,,,,305-740-7207,,9795 SOUTH DIXIE HIGHWAY,MIAMI,FL,33156,,2020-01-01 0:00
687c10f5e7e9fed8c4bd837a,FIRST COMMUNITY BANK,,,,317-229-6549,800-523-6404,,,,,,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8393,FLAG CREDIT UNION,,,,850-922-4613,800-458-3524,,3115 CONNER BLVD.,TALLAHASSEE,FL,32311,,2020-01-01 0:00
687c10f5e7e9fed8c4bd839c,FRANKLIN AMERICAN MORTGAGE COMPANY,"ISAOA / ATIMA, ISAOA/ATIMA",,,843-413-7133,877-883-1073,877-883-1073,"P.O. BOX 202028, P.O. Box 202028",FLORENCE,SC,29502-2028,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd83a7,"GMAC MORTGAGE, LLC",ISAOA / ATIMA,,,866-336-9021,800-256-9962,,P.O. BOX 4025,CORAOPOLIS,PA,15108-6942,,2020-01-01 0:00
687c10f5e7e9fed8c4bd83b7,GROW FINANCIAL FEDERAL CREDIT UNION,c/o CENLAR    ISAOA,,,972-713-9487,813-837-2451,,P.O. BOX 89639,TAMPA,FL,33689-0410,,2020-01-01 0:00
687c10f5e7e9fed8c4bd83be,GUILD MORTGAGE COMPANY,ISAOA,insurancedepartment@guildmortgage.net,,858-346-1104,800-365-4441,,P.o. Box 85304,San Diego,CA,92186,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd83c8,HOMEBOUND MORTGAGE,ISAOA/ATIMA,,,,,,150 Water Tower Circle,Colchester,VT,5446,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd83ca,HOMELOANSERV,ISAOA/ATIMA,support@homeloanserv.com,,888-218-9257,800-526-7145,,P.O. Box 818007,Cleveland,,,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd83ce,HOMESTREET BANK,,,,,,,601 UNION ST STE 2000,SEATTLE,WA,98101,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd83d1,HOUSTON FEDERAL CREDIT UNION,,,,281-243-0776,,,16320 Kensington Dr.,Sugar Land,TX,77479,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd83d9,IBERIABANK,ISAOA / ATIMA,,,337-359-1790,941-366-1050,,P.O. BOX 12440,NEW IBERIA,LA,70562,,2020-01-01 0:00
687c10f5e7e9fed8c4bd83e4,"INTERCONTINENTIAL CAPITAL GROUP, INC",,,,602-801-2368,,,,,,,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd83e5,INTERLINC MORTGAGE,,,,855-640-4865,866-242-7514,,,,,,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd83e9,JAMES B NUTTER AND COMPANY,ISAOA,,https://mci3.mycoverageinfo.com/mci3/www/pages/views/Index.htm#/PolicyUpdate,,800-875-7334,,PO BOX 10346,Kansas City,MO,64171,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd842a,MORTGAGE SOLUTIONS FINANCIAL,ISAOA,,,855-640-4865,,,P.O. Box 961292,Ft. Worth,TX,76161-0292,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8435,NATIONS LENDING CORPORATION C/O LOANCARE,ISAOA/ATIMA,,,843-413-7127,866-822-0890,,PO BOX 202049,FLORENCE,SC,29502-2049,,2020-01-01 0:00
687c10f5e7e9fed8c4bd8463,"PARAMOUNT EQUITY MORTGAGE, LLC",,,,,866-776-4937,,PO BOX 5914,SANTA ROSA,CA,95402,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd828b,ALERUS FINANCIAL,"3137 32nd Ave SFargo, ND 58103",,,,,,,,,,Loss Payee,2020-01-01 0:00
687c10f5e7e9fed8c4bd82cc,BANK OF THE WEST,"ISAOA/ATIMA, PO Box 2000Omaha, NE 68103",,,,888-915-2327,888-217-9929,"PO Box 1115, 800-827-7500",Omaha,NE,68101,"Mortgagee, Loss Payee",2020-01-01 0:00
687c10f5e7e9fed8c4bd82f2,"CAPITAL BANK, N.A.",ISAOA,,,919-645-3388,800-639-5111,305-453-7739,P.O. BOX 7286,NATCHITOCHES,LA,71457,,2020-01-01 0:00
687c10f5e7e9fed8c4bd830a,CHARLES SCHWAB,ISAOA,,,,,,P.O. BOX 5954,SPRINGFIELD,OH,45501-5954,,2020-01-01 0:00
687c10f5e7e9fed8c4bd833c,COVINGTON INDUSTRIAL BANK INC,ISAOA/ATIMA,,,630-226-4228,630-226-4220,,333 Quadrangle Ave,Bolingbrook,IL,60490,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8342,CSE FEDERAL CREDIT UNION,,,,,,,2154 Swisco Rd,Sulphur,LA,70665,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8355,ELEVATIONS CREDIT UNION,ISAOA,insurancedocs@ihaveinsurance.com,http://ihaveinsurance.com/mortgage,855-640-4865,877-849-9267,,PO BOX 961292,FT WORTH,TX,76161,"Mortgagee<br>https://www.elevationscu.com/mortgage-resources?faq=0,1",2020-01-01 0:00
687c10f5e7e9fed8c4bd8367,FAIRWINDS CREDIT UNION,ISAOA,,,407-206-0441,800-443-6887,407-277-5045,P.O. BOX 690808,SAN ANTONIO,TX,78249-0808,,2020-01-01 0:00
687c10f5e7e9fed8c4bd836c,FIDELITY BANK,,insurance@bankwithfidelity.com,,,504-569-3430,,PO BOX 1007,WICHITA,KS,67201,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd837d,FIRST FEDERAL BANK OF FLORIDA,"ISAOA / ATIMA, ISAOA/ATIMA",,,,386-754-0090,855-499-6843,"P.O. BOX 2029, PO Box 202049",LAKE CITY,FL,32056,"eXT. 3123, Mortgagee",2020-01-01 0:00
687c10f5e7e9fed8c4bd838c,FIRST RESIDENTIAL MORTGAGE SERVICES CORP.,ISAOA / ATIMA,,,201-503-8095,866-208-8343,,570 SYLVAN AVENUE,ENGLEWOOD CLIFFS,NJ,7632,,2020-01-01 0:00
687c10f5e7e9fed8c4bd838e,FIRST TECHNOLOGY FEDERAL CREDIT UNION,,,,503-526-3298,855-744-8585,,PO BOX 702747,Dallas,TX,75370,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd839d,FREEDOM MORTGAGE CORPORATION,ISAOA / ATIMA,,https://expressinsuranceinfo.com/3140505,866-751-9324,866-222-9005,855-690-5900,PO Box 5050,TROY,MI,48007-5050,"Call | 866-222-9005 Fax | 866-751-9324 freedomteam@pfic.com Freedom Mortgage Corporation ISAOA ATIMA PO Box 5050 Troy, MI 48007 Mortgagee Details  Submit Documents - ExpressInsuranceInfo  Reference ID 3140505 | 855-690-5900 (Customer Service) | CustomerCare@freedommortgage.com (Customer Service) Last Updated  June 25, 2025 at 11:45:51 AM",2025-06-25 0:00
687c10f5e7e9fed8c4bd839f,GATE CITY BANK,"PO Box 924524Fort Worth, TX 76124",,,,,,,,,,Loss Payee,2020-01-01 0:00
687c10f5e7e9fed8c4bd83d3,HSBC BANK USA NA,"ISAOA/ATIMA, ISAOA/ATIMA",,,855-640-4865,855-527-8400,855-806-4660,"P.O. BOX 961292, PO Box 5954",FORTH WORTH,TX,76161-0292,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd83f0,KIA MOTOR FINANCE,"PO Box 20809Fountain Valley, CA 92728",,,,,,,,,,Loss Payee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8441,NEW CENTURY,ISAOA/ATIMA,,,,,,"18400 Von Karmen, Suite 1000",Irvine,CA,92612,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd844a,NORTH AMERICAN SAVINGS BANK,ISAOA,insurance@nasb.com,,816-316-458,800-677-6272,,903 E 104TH ST STE 400,KANSAS CITY,MO,64131,,2020-01-01 0:00
687c10f5e7e9fed8c4bd8469,PELICAN STATE CREDIT UNION,,,,,,,,,,,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd846e,PHH MORTGAGE CORPORATION,ISAOA/ATIMA,,,937-525-4210,888-882-1855,,PO Box 5954,Springfield,OH,45501-5954,Mortgagee,2025-07-19 19:57
687c10f5e7e9fed8c4bd847c,PRIMELENDING,ISAOA/ATIMA,,,,,,PO BOX 202028,FLORENCE,SC,29502,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8483,PUBLIX EMPLOYEES CREDIT UNION,ISAOA / ATIMA,,,863-682-4355,800-226-6673,,P.O. BOX 1000,LAKELAND,FL,33802-1000,,2020-01-01 0:00
687c10f5e7e9fed8c4bd848d,"RELIANCE FIRST CAPITAL, LLC",ISAOA / ATIMA,,,866-316-4795,877-281-9779,,"270 SOUTH SERVICE ROAD, SUITE 25",MELVILLE,NY,11747,,2020-01-01 0:00
687c10f5e7e9fed8c4bd8494,REVERSE MORTGAGE FUNDING LLC,ISAOA,,,440-505-2000,866-871-2412,,PO BOX 39457,Solon,OH,44139,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8498,RIVERWOOD BANK,"PO Box 458Bemidji, MN 56619-0458, ISAOA",,,,,,1260 Paul Bunyan Dr NW,Bemidji,MN,56601,"Loss Payee, Mortgagee",2020-01-01 0:00
687c10f5e7e9fed8c4bd849e,ROUNDPOINT MORTGAGE SERVICING LLC,ISAOA / ATIMA,insurance@roundpointmortgage.com,https://expressinsuranceinfo.com/3145043,947.207.0186,855-576-0031,947.207.0186,P.O. Box 10210,Daytona Beach,FL,32120-0210,https://roundpointmortgage.com/faq-category/insurance/ - 855-576-0031 M-F 8am-8pm ET,2025-12-31 09:45
687c10f5e7e9fed8c4bd84a4,SAFCU,,,,210-258-1732,210-258-1800,,,,,,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd84ac,SCHOOLSFIRST FEDERAL CU,,,,,,,PO BOX 202028,FLORENCE,SC,29502,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd84cd,"SPECIALIZED LOAN SERVICING, LLC",ISAOA,,https://mycoverageinfo.com/,678-475-8763,800-441-4145,,P.O. BOX 620188,ATLANTA,GA,30362,,2020-01-01 0:00
687c10f5e7e9fed8c4bd84e0,SUNTRUST BANK,"ISAOA / ATIMA, PO Box 792270San Antonio, TX 78279",,,678-459-6105,866-515-2139,,P.O. BOX 47047,ATLANTA,GA,30362,"Equity Lines or Second Mortgage, Loss Payee",2020-01-01 0:00
687c10f5e7e9fed8c4bd84f9,TRANSAMERICA MORTGAGE CO.,ISAOA/ATIMA,,,,,,"2501 Oak Lawn, 7th Flood",Dallas,TX,45219,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8477,PNC BANK N.A.,ISAOA / ATIMA,pnc@mycoverageinfo.com,https://www.mycoverageinfo.com/agent,937-324-7101,800-822-5626,,P.O. BOX 7433,SPRINGFIELD,OH,45501,0# twice to get connected to a representative sooner,2020-01-01 0:00
687c10f5e7e9fed8c4bd847e,PRIVATE & FUNDING,,,,,800-696-8199,,,,,,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8482,"PROVIDENT FUNDING ASSOCIATES, LP",ISAOA,,,707-547-4081,800-696-8199,,PO Box 5914,Santa Rosa,CA,95402-5914,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8497,RIDGELINE FINANCIAL,"12401 S 450 E Ste A1Draper, UT 84020-0000",,,,801-890-0543,,801-407-4033,,,,Loss Payee,2020-01-01 0:00
687c10f5e7e9fed8c4bd849f,"RP FUNDING, INC.",ISAOA,insurancedepartment@ihaveinsurance.com,https://ihaveinsurance.com/mortgage,1-855-640-4865,321-397-4420,,P. O. 961292,Fort Worth,TX,76161-0292,,2020-01-01 0:00
687c10f5e7e9fed8c4bd84a6,SAN DIEGO CNTY CR UN % MIDWEST,,,,,,,PO BOX 39159,SOLON,OH,44139,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd84cc,SPECIALIZED LOAN SERVICING LLC,ISAOA/ATIMA,,,678-475-8763,800-441-4145,,PO Box 620188,Doraville,GA,30362-2188,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd84de,SUNCOAST SCHOOLS FEDERAL CREDIT UNION,ISAOA,suncoastmtg@imcovered.com,,866-752-7879,866-382-3526,813-621-7511,P.O. BOX 310139,TAMPA,FL,33680-0139,,2020-01-01 0:00
687c10f5e7e9fed8c4bd84f5,TIB BANK,ISAOA / ATIMA,,,866-549-7570,866-855-0624,,P.O. BOX 230,ROCKY HILL,CT,6067,,2020-01-01 0:00
687c10f5e7e9fed8c4bd8504,UNION SAVINGS BANK,,,,,,,8534 E KEMPER RD,CINCINNATI,OH,45249,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8517,"USAA, FSB",ISAOA,,,937-525-4210,888-882-1855,,P.O. BOX 5954,SPRINGFIELD,OH,45501-5954,,2020-01-01 0:00
687c10f5e7e9fed8c4bd8522,VOLVO CAR FINANCIAL SERVICES,"6150 Omni Park DrMobile, AL 36609",,,,,,,,,,"Loss Payee - Theabove is for loans.for leases: PO Box 390509; Minneapolis, MN 55439.",2020-01-01 0:00
687c10f5e7e9fed8c4bd8475,PLAZA HOME MORTGAGE,"ISAOA, ISAOA/ATIMA",,,858-346-1208,888-882-1855,,"4820 EASTGATE MALL, STE. 100, P.O. Box 5954",SAN DIEGO,CA,92121-1993,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd847b,"PRIMARY RESIDENTIAL MORTGAGE, INC.",ISAOA / ATIMA,,https://www.expressinsuranceinfo.com/3142363,(248) 710-1685, (888) 350-4614,(800)748-4424,PO BOX 391320,SOLON,OH,44139,"Mortgagee, AKA PRMI",2025-09-06 09:32
687c10f5e7e9fed8c4bd8481,PROVIDENT FUNDING,ISAOA,,,707-547-4081,800-696-8199,888-547-4050,P.O. BOX 5914,SANTA ROSA,CA,95402,,2020-01-01 0:00
687c10f5e7e9fed8c4bd8499,"RMS FBO, FINANCE OF AMERICA",,,,866-790-3451,866-504-3129,,,,,,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd84a8,SANTANDER CONSUMER USA INC,"PO Box 183Minneapolis, MN 55480-0183",,,,,,,,,,Loss Payee,2020-01-01 0:00
687c10f5e7e9fed8c4bd84b0,SECURITY NATIONAL MORTGAGE,,,,843-413-7133,855-753-6200,,PO Box 202028,Florence,SC,29502-2028,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd84bf,SIB MORTGAGE CORP. - IVY MORTGAGE,ISAOA/ATIMA,,,,,,1250 Route 28,Branchburg,NJ,8876,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd84d4,STATE OF NEW YORK MRTG AGENCY,,,,,,,PO Box 5954,Springfield,OH,45501-5954,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd84d6,STEARNS LENDING,ISAOA/ATIMA,,,843-413-7127,855-703-7266,,PO Box 202049,Florence,SC,29502-2049,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd84ed,"THE CROSSFIRE FINANCIAL NETWORK, INC.",ISAOA / ATIMA,,,888-227-3806,305-270-5522,,"9485 SUNSET DRIVE, SUITE A-225",MIAMI,FL,33173,,2020-01-01 0:00
687c10f5e7e9fed8c4bd84ef,THE MONEY SOURCE INC.,ISAOA/ATIMA,,,937-525-8897,877-521-0263,,PO Box 1194,Springfield,OH,45501,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd84f0,"THE MORTGAGE FIRM, INC.",ISAOA / ATIMA,,,855-640-4865,855-230-0462,,PO Box 961292,FORT WORTH,TX,76161,,2020-01-01 0:00
687c10f5e7e9fed8c4bd84f1,THIRD FEDERAL SAVINGS & LOAN,ISAOA/ATIMA,,,,330-225-8855,,PO Box 248,Amelia,OH,45102-0248,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd851b,VALON MORTGAGE INC,ISAOA,valon@ihaveinsurance.com,https://ihaveinsurance.com/valon,,833-828-0431,,PO Box 29415,Phoenix,AZ,85038-9415,Mortgage <br>https://help.valon.com/hc/en-us/articles/4405741245460-Updating-the-Mortgagee-Clause-on-Your-Certificate-of-Insurance,2025-07-14 16:58
687c10f5e7e9fed8c4bd8525,WASHINGTON FEDERAL,,,,,,,425 PIKE ST,SEATTLE,WA,98101,Mortgagee,2020-01-01 0:00
687c10f5e7e9fed8c4bd8484,QUANTUM SERVICING CORP.,ISAOA,,,843-413-7985,877-817-3266,,P.O. BOX 202070,FLORENCE,SC,29502-2070,,2020-01-01 0:00
